-2.205747230923804092e-01,9.958845851171077568e-02
-2.219999090553743115e-01,9.602520340633560747e-02
-2.206091669547501910e-01,9.775954047156287796e-02
-2.202816911281009482e-01,9.861838291774435716e-02
-2.144940872909333884e-01,9.757546970741245995e-02
-2.235769783229462071e-01,9.916096937957488699e-02
-2.196994044041326033e-01,9.328628129629926158e-02
-2.167646020518114724e-01,9.662216980826496271e-02
-2.212076225980115496e-01,9.688034303401560354e-02
-2.261526689667071044e-01,9.829994930593660696e-02
-2.166061223848256279e-01,1.001862516585122209e-01
-2.246110836967227242e-01,9.702955394471207695e-02
-2.224987588524325877e-01,9.671684756598031285e-02
-2.260279135622194624e-01,8.886741157816098469e-02
-2.177327819025148825e-01,1.008158071341882789e-01
-2.218223048126391206e-01,9.599424699258729543e-02
-2.203354986653187908e-01,9.280335131522277070e-02
-2.240465389373032523e-01,9.582425963418360337e-02
-2.225768017446999036e-01,9.934869630725151612e-02
-2.266013299906418088e-01,9.343417167985196281e-02
-2.281030560818097519e-01,9.493320723773213121e-02
-2.192536540200690220e-01,9.729191573048340258e-02
-2.199703552455088418e-01,9.659476512077982968e-02
-2.237269334730697112e-01,9.181256543275283233e-02
-2.159994147761557515e-01,9.919951221648888595e-02
-2.192886393266224587e-01,9.408320529669630949e-02
-2.257141312704937786e-01,1.038299328382657483e-01
-2.199841463404912378e-01,9.758875344429533694e-02
-2.245765511947489523e-01,1.039290035421778780e-01
-2.174144975710803618e-01,1.020488898573399528e-01
-2.230617270071502956e-01,9.832402916063438802e-02
-2.185067094529496712e-01,9.912206241839192911e-02
-2.222555539961987292e-01,9.450106899474566835e-02
-2.186724792859998379e-01,1.008321599653761724e-01
-2.269255586940600589e-01,1.007393706107966580e-01
-2.252316295660680145e-01,9.936786189994847862e-02
-2.224186401048737216e-01,9.715287876037397019e-02
-2.221200464348869197e-01,9.036928207045218098e-02
-2.256196706283123410e-01,1.012049966494846104e-01
-2.200163302447339098e-01,9.575925423462787467e-02
-2.175586401398538205e-01,9.328593469615804878e-02
-2.245310971788773702e-01,9.197118998325422290e-02
-2.254922765778475391e-01,9.649967123762701049e-02
-2.229392853620211223e-01,9.358260584463487519e-02
-2.251497453599078657e-01,9.758651132825597874e-02
-2.211289305303291708e-01,9.902201519993866774e-02
3.982961978873781339e-01,3.034565787090880429e-01
4.020418702804274824e-01,3.039869145236542836e-01
3.971969368320285576e-01,3.024082972036323258e-01
4.018034033250976189e-01,2.963713049019155443e-01
4.019251027855055280e-01,2.973795731279674781e-01
3.906208872094428797e-01,3.019221901506189409e-01
3.968115296221139676e-01,3.008882963148804546e-01
4.012578139653527609e-01,2.954971229159461532e-01
3.923411779410354017e-01,3.001454638069437353e-01
4.045164604578255219e-01,2.918094713505811066e-01
3.918385082768130467e-01,3.060841218258604224e-01
3.919882999771115428e-01,3.007502188559078027e-01
4.052312678536488244e-01,3.008022596356675904e-01
3.998308084092641046e-01,2.973995509080630262e-01
3.957113217790007020e-01,3.034980769866407191e-01
3.987613766576181829e-01,3.004749092202803618e-01
