-3.428064224584749908e+00,-1.001149090076896231e+00
-5.233475962156745043e-01,4.004713184231669665e+00
-3.354834415595131514e+00,-9.458001670766338354e-01
-3.251351423676653418e+00,-1.337753349808461723e+00
-3.309887189960754483e+00,-1.175567149756352014e+00
-3.367681657164714792e+00,-1.140685559366271917e+00
-3.388820327673688571e+00,-5.711697119406540235e-01
-3.367838563881828229e+00,-4.388407168381949774e-01
-3.413352507313868855e+00,-1.116048806845372221e+00
-3.564614167131979094e+00,-8.119182197849688087e-01
-3.433382616524035313e+00,-3.481775319582258166e-01
-3.324463612397595025e+00,-3.518068731748696387e-01
-3.187194312123057927e+00,-2.366378994583442363e-01
-3.450287034441542389e+00,-8.750440344950334293e-01
-3.400625052760644529e+00,-1.032187359658476744e+00
-3.544664245505175781e+00,-6.426866285055823358e-01
-3.346025943377545442e+00,-1.420107729198535340e+00
-3.417148060341168136e+00,-1.365256670861271504e-01
-3.322422543860128474e+00,-7.921941743598244490e-02
-3.225111350635956331e+00,4.125750182970819302e-02
-3.196419188990799576e+00,-2.668060840879961648e-01
-3.331415979058972798e+00,-7.551196947978822127e-01
-3.625017077707413549e+00,-6.446480929114338787e-01
-3.586902571666573003e+00,-2.147260605774052311e-01
-3.073215611229189737e+00,-6.131223613762097902e-01
-3.337452940261056433e+00,-6.379678396297917831e-03
-3.315697511568909128e+00,-3.864157589658122338e-02
-3.224860121508883903e+00,-2.117665139285656029e-01
-3.507281599622245061e+00,-3.120534270026222717e-02
-3.551749815084122464e+00,-6.559849671224873280e-01
-3.330729153466994941e+00,-1.147300273298596796e-01
-2.948847811570017186e+00,-4.393352946353812905e-01
-3.195070670224795073e+00,-3.279528602489139577e-01
-3.479836032654092470e+00,-1.082075703646611764e+00
-3.243489018725650652e+00,4.664917682956100375e-02
-3.165006471703046387e+00,-3.705008928477021013e-01
-3.357672833994527206e+00,-6.932090641216073212e-01
-3.724361690532788316e+00,3.036283248702797630e-02
-2.780545174981035039e+00,-7.542658734559514189e-01
-3.188955702688977212e+00,-4.405365739415540438e-01
-3.397425149619546669e+00,-4.812234568145141167e-01
-3.190828006841270437e+00,-5.178112776428883679e-01
-4.068148007854284209e+00,-4.107238937427999392e-01
