-1.355327923364984644e+00,-8.719563137045426293e-01
-9.844536379917874225e-01,-8.345097976397153339e-01
-1.337975731787742317e+00,-8.637554708539176840e-01
-1.148103091385442420e+00,-8.384619176045325917e-01
-1.291717446812216341e+00,-7.882814970370780605e-01
-1.349233910342896747e+00,-8.265218477613328618e-01
-1.336987979177095331e+00,-7.615452709410532872e-01
-1.308538326512109551e+00,-7.776405338881365870e-01
-1.303445585291368447e+00,-7.579613625093147844e-01
-1.401145730722507032e+00,-8.062940148973278820e-01
-1.433984281448355658e+00,-6.852794308220119257e-01
-1.373243509125066542e+00,-7.257359942948520271e-01
-1.343819311928978744e+00,-7.370930886502020662e-01
-1.143796090550838196e+00,-1.025683522499472478e+00
-1.292677621779306119e+00,-9.050504299354398263e-01
-1.427068333056373151e+00,-7.786801103033432758e-01
-1.108326272056462836e+00,-7.002544396319220210e-01
-1.508523212821881732e+00,-6.646712001788038782e-01
-1.454950243465768844e+00,-6.349491299428724478e-01
-1.453256826289517578e+00,-5.625678572216418205e-01
-1.339708711175707556e+00,-7.634235216104503507e-01
-1.213211481338931197e+00,-9.562977155542157215e-01
-1.404256324129470990e+00,-7.856480588372444229e-01
-1.511589933191262336e+00,-6.301878236959232993e-01
-1.315045468664569839e+00,-6.424108601039887345e-01
-1.520090041474445819e+00,-5.998286478080940842e-01
-1.520076359540172284e+00,-6.453617742453886530e-01
-1.370872607766497664e+00,-7.338992724014279379e-01
-1.456013301688601880e+00,-7.688134037171567847e-01
-1.351675401353417127e+00,-8.095489887598386058e-01
-1.564848685662516781e+00,-6.398797399409927866e-01
-1.287369940417961489e+00,-6.828243629676218340e-01
-1.372289842799093273e+00,-7.844711386162407374e-01
-1.359821217350378975e+00,-4.350521048956211279e-01
-1.498195809592907102e+00,-5.763162375638876123e-01
-1.382496468353785257e+00,-7.798774198352803610e-01
-1.311732584600879381e+00,-9.907322841042818240e-01
-1.409388805271701184e+00,-7.599581242444660711e-01
-1.100636524662402360e+00,-7.982183330495578044e-01
-1.328336464745914602e+00,-7.905673731115570035e-01
-1.330358958123412982e+00,-8.445012163029822494e-01
-1.495037972414749117e+00,-6.799531287464705143e-01
-1.383092393942922049e+00,-7.965058751967676320e-01
-1.238389794054914228e+00,-6.397899233441056710e-01
-1.390392756136338726e+00,-7.199411628792732332e-01
-1.489852002296524036e+00,-5.472231222464034595e-01
-3.178074713487735736e-01,-5.152483071433793249e-01
-7.277598271286598308e-01,-4.670912490926396599e-01
-6.936287777061823645e-01,-4.539393394662760706e-01
-5.136854039625508017e-01,-4.361814441119680197e-01
-7.240228091987999104e-01,-3.643415461879436767e-01
-7.624411028951587621e-01,-4.159159717350610630e-01
-6.664121205354003319e-01,-3.949265337330383208e-01
-7.723370594752122509e-01,-4.175957179597552527e-01
-8.652101376669039112e-01,-6.923468368965107755e-01
-6.006963771842538380e-01,-9.085891252512507954e-01
-6.285127681726688786e-01,-5.728991291514907713e-01
-7.968543916022401419e-01,-4.510068571555771455e-01
-7.781754369694241502e-01,-4.506014903361141855e-01
-8.507764187375724818e-01,-5.307450709238100695e-01
-8.525390860931969517e-01,-5.841830767273259450e-01
-8.169527254498067936e-01,-5.712999970542578243e-01
-8.270420663759013857e-01,-6.972083658834374864e-01
-7.487178825282313488e-01,-8.390176878664364901e-01
-6.660547965396403924e-01,-8.578493665702470183e-01
-7.457113322520599885e-01,-6.015854293720944712e-01
-7.940552745003848223e-01,-4.759565979076852416e-01
-7.218393360389583346e-01,-5.512941943159430647e-01
-7.791043221653550788e-01,-5.349408313737662457e-01
-7.782639106653709282e-01,-5.937159690932309886e-01
-7.824807470758560202e-01,-6.706624204561660862e-01
-6.726418798713520442e-01,-8.826208451720382042e-01
-9.574557241150527531e-01,-6.388920130848642076e-01
-7.345533570630004006e-01,-6.762858578795959419e-01
-7.889730662720437770e-01,-5.333065008926030082e-01
-7.793885049134243737e-01,-5.620992418297953153e-01
-6.250494847517730213e-01,-5.792926098198946105e-01
-7.633013374592471090e-01,-6.921750873613429222e-01
-6.778245347865634596e-01,-6.186228075909875335e-01
-7.941191155137654611e-01,-7.030525850680162669e-01
-6.847508943907875123e-01,-8.742655879953561415e-01
-6.781374434952780472e-01,-8.636399062796208392e-01
-8.107156611813381986e-01,-7.759808900747832139e-01
-7.879874346008065578e-01,-7.336468210029768455e-01
-8.367292310755843898e-01,-7.117927161076835763e-01
-8.198626098936301343e-01,-7.800591755213824863e-01
-8.075355798592748213e-01,-7.650382059890922237e-01
-7.480609050805394622e-01,-6.150379415675664152e-01
-6.670143154842551603e-01,-7.439759161294935419e-01
-6.951845914383173453e-01,-6.566450960263988668e-01
-7.730416118443248497e-01,-5.435740213567513690e-01
-4.595620590648309411e-01,7.557353353647228156e-01
-6.048637134125658399e-01,8.995973597191454507e-01
-5.402038876270581769e-01,7.810146886089246454e-01
-6.713713437622812474e-01,9.231189420374082966e-01
-6.199307129604454403e-01,8.740482800705360322e-01
-7.079603344186439218e-01,8.996517928271483555e-01
-6.623340497995283682e-01,8.869193690991360457e-01
-7.668631153559158919e-01,8.923706521277966486e-01
-7.840609254433025255e-01,9.584038250483648547e-01
-7.631677793242738206e-01,8.695393156682870162e-01
